# ANI ranges report for assembly: GCA_001171065.1
# Submitted organism: Yersinia frederiksenii (taxid = 29484, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia)
# Submitted Organism Has Type Assembly: Yes
# Best match: Yersinia alsatica (taxid = 2890317, rank = species, lineage = Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia)
# Status: MISASSIGNED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CQDT01000051.1	CONTIG	5863	12785	12786	CABHWW010000028.1	275977	282886	GCA_902170305.1	Yersinia alsatica	98.2527	96	54.1452
S	CQDT01000052.1	CONTIG	1	1252	9565	CACVAD010000052.1	14694	15948	GCA_902726545.1	Yersinia artesiana	87.2611	96	13.0894
-	CQDT01000053.1	CONTIG	48	3050	6959	AALE02000040.1	1920	4922	GCA_000168015.1	Yersinia frederiksenii	91.6805	96	43.1528
S	CQDT01000053.1	CONTIG	3051	3311	6959	ACCB01000073.1	3729	3990	GCA_000173735.1	Yersinia aldovae	90.8745	96	3.75054
S	CQDT01000053.1	CONTIG	3838	5377	6959	ACCB01000073.1	1450	2993	GCA_000173735.1	Yersinia aldovae	85.8884	96	22.1296
-	CQDT01000053.1	CONTIG	5729	6034	6959	AALE02000040.1	7414	7719	GCA_000168015.1	Yersinia frederiksenii	85.6678	96	4.39718
-	CQDT01000053.1	CONTIG	6274	6894	6959	AALE02000040.1	7950	8558	GCA_000168015.1	Yersinia frederiksenii	86.5385	96	8.9237
S	CQDT01000054.1	CONTIG	304	457	6740	CACVAF010000008.1	191191	191344	GCA_902726565.1	Yersinia vastinensis	95.4545	96	2.28487
S	CQDT01000054.1	CONTIG	1011	1291	6740	CACVAF010000008.1	190244	190524	GCA_902726565.1	Yersinia vastinensis	92.9078	96	4.16914
S	CQDT01000054.1	CONTIG	3982	4285	6740	CABHWW010000026.1	17414	17721	GCA_902170305.1	Yersinia alsatica	98.0519	96	4.51039
S	CQDT01000054.1	CONTIG	4286	5557	6740	CABHYG010000016.1	455076	456338	GCA_902170785.1	Yersinia proxima	89.7335	96	18.8724
S	CQDT01000054.1	CONTIG	5615	6091	6740	CACVAF010000008.1	184061	184537	GCA_902726565.1	Yersinia vastinensis	95.1782	96	7.07715
S	CQDT01000054.1	CONTIG	6257	6735	6740	CACVAF010000008.1	183291	183768	GCA_902726565.1	Yersinia vastinensis	90.6054	96	7.10682
S	CQDT01000055.1	CONTIG	90	3979	4653	CABHWW010000033.1	24022	27911	GCA_902170305.1	Yersinia alsatica	99.2031	96	83.602
S	CQDT01000055.1	CONTIG	3980	4264	4653	ACCB01000010.1	99965	100249	GCA_000173735.1	Yersinia aldovae	97.193	96	6.12508
-	CQDT01000055.1	CONTIG	4265	4399	4653	AALE02000148.1	1	135	GCA_000168015.1	Yersinia frederiksenii	100	96	2.90135
-	CQDT01000055.1	CONTIG	4416	4641	4653	AALE02000041.1	1	225	GCA_000168015.1	Yersinia frederiksenii	96.0177	96	4.85708
S	CQDT01000056.1	CONTIG	2662	4256	4256	CACVAF010000008.1	187543	189137	GCA_902726565.1	Yersinia vastinensis	98.1191	96	37.4765
S	CQDT01000057.1	CONTIG	440	1076	4256	HE997643.1	1953522	1954158	GCA_000312485.1	Yersinia massiliensis	90.4239	96	14.9671
S	CQDT01000057.1	CONTIG	1077	1439	4256	CABHWW010000026.1	13219	13580	GCA_902170305.1	Yersinia alsatica	98.3471	96	8.52914
S	CQDT01000057.1	CONTIG	1463	2284	4256	CP011975.1	3288368	3289191	GCA_001047675.1	Yersinia aleksiciae	84.9169	96	19.3139
S	CQDT01000057.1	CONTIG	3081	3410	4256	CACVAF010000008.1	186430	186759	GCA_902726565.1	Yersinia vastinensis	79.8193	96	7.75376
S	CQDT01000058.1	CONTIG	2608	4008	4066	CP054044.1	3936601	3938001	GCA_013282745.1	Yersinia bercovieri	92.0884	96	34.4565
S	CQDT01000059.1	CONTIG	11	941	3615	CABHXX010000111.1	1449	2371	GCA_902170565.1	Yersinia thracica	89.4737	96	25.7538
S	CQDT01000059.1	CONTIG	2195	2691	3615	CP007230.1	3810245	3810741	GCA_000582515.1	Yersinia similis	87.8	96	13.7483
S	CQDT01000060.1	CONTIG	376	964	3485	CABHWW010000026.1	21477	22065	GCA_902170305.1	Yersinia alsatica	94.3973	96	16.901
S	CQDT01000060.1	CONTIG	1190	1423	3485	CP007230.1	3483756	3483989	GCA_000582515.1	Yersinia similis	90.1709	96	6.71449
S	CQDT01000060.1	CONTIG	2323	3437	3485	HE997643.1	1946740	1947854	GCA_000312485.1	Yersinia massiliensis	91.0314	96	31.9943
-	CQDT01000061.1	CONTIG	1	156	2685	CABHWW010000029.1	20061	20216	GCA_902170305.1	Yersinia alsatica	98.7179	96	5.81006
S	CQDT01000062.1	CONTIG	990	1186	2597	CP011975.1	3294061	3294257	GCA_001047675.1	Yersinia aleksiciae	92.8934	96	7.58568
S	CQDT01000062.1	CONTIG	1784	2529	2597	HE997643.1	1944728	1945473	GCA_000312485.1	Yersinia massiliensis	91.4553	96	28.7255
-	CQDT01000063.1	CONTIG	46	2557	2578	KN150731.1	469896	472407	GCA_000754805.1	Yersinia frederiksenii	88.3897	96	97.4399
-	CQDT01000065.1	CONTIG	2	1899	2018	AALE02000040.1	8559	10456	GCA_000168015.1	Yersinia frederiksenii	90.8325	96	94.0535
S	CQDT01000066.1	CONTIG	218	480	1939	FR729477.2	1981598	1981861	GCA_000253175.1	Yersinia enterocolitica	95.4545	96	13.5637
S	CQDT01000066.1	CONTIG	679	900	1939	CABHYG010000017.1	387114	387323	GCA_902170785.1	Yersinia proxima	73.7778	96	11.4492
S	CQDT01000066.1	CONTIG	901	1165	1939	CABHWW010000029.1	18178	18442	GCA_902170305.1	Yersinia alsatica	99.2453	96	13.6668
S	CQDT01000066.1	CONTIG	1166	1695	1939	CABHYG010000017.1	386319	386848	GCA_902170785.1	Yersinia proxima	85.8757	96	27.3337
S	CQDT01000066.1	CONTIG	1736	1939	1939	CABHWW010000029.1	19013	19216	GCA_902170305.1	Yersinia alsatica	98.0392	96	10.5209
S	CQDT01000067.1	CONTIG	55	1934	1934	CACVAD010000052.1	16754	18633	GCA_902726545.1	Yersinia artesiana	87.6064	96	97.2079
S	CQDT01000069.1	CONTIG	883	1091	1091	CABHYG010000016.1	457843	458051	GCA_902170785.1	Yersinia proxima	91.866	96	19.1567
S	CQDT01000070.1	CONTIG	2	211	577	CP011975.1	3297493	3297701	GCA_001047675.1	Yersinia aleksiciae	93.3333	96	36.3951
S	CQDT01000071.1	CONTIG	1	490	491	CABHYG010000016.1	457295	457783	GCA_902170785.1	Yersinia proxima	92.6531	96	99.7963
