# ANI ranges report for assembly: GCA_000010665.1
# Submitted organism: Solidesulfovibrio magneticus RS-1 (taxid = 573370, rank = no rank, lineage = Bacteria; Pseudomonadati; Thermodesulfobacteriota; Desulfovibrionia; Desulfovibrionales; Desulfovibrionaceae; Solidesulfovibrio)
# Submitted Organism Has Type Assembly: Yes
# Best match: Solidesulfovibrio carbinolicus (taxid = 296842, rank = species, lineage = Bacteria; Pseudomonadati; Thermodesulfobacteriota; Desulfovibrionia; Desulfovibrionales; Desulfovibrionaceae; Solidesulfovibrio)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	AP010904.1	CIRCULAR	2720272	2722938	5248049	CP026538.1	2126515	2129180	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.23	96	0.0508189
S	AP010904.1	CIRCULAR	2723021	2743486	5248049	CP026538.1	2105979	2126419	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.0832	96	0.389973
S	AP010904.1	CIRCULAR	2743604	2757221	5248049	CP026538.1	2092218	2105837	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6043	96	0.259487
S	AP010904.1	CIRCULAR	2817011	2817118	5248049	JNJA01000003.1	115651	115758	GCA_000702665.1	Solidesulfovibrio alcoholivorans	71.0526	96	0.00205791
S	AP010904.1	CIRCULAR	2817119	2833595	5248049	CP026538.1	2636260	2652741	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.3984	96	0.313964
S	AP010904.1	CIRCULAR	2833772	2834515	5248049	CP026538.1	2652763	2653506	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.557	96	0.0141767
S	AP010904.1	CIRCULAR	2834617	2848865	5248049	CP026538.1	2653507	2667762	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6789	96	0.27151
S	AP010904.1	CIRCULAR	2848977	2852944	5248049	CP026538.1	2667764	2671733	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.2141	96	0.0756091
S	AP010904.1	CIRCULAR	2853346	2864101	5248049	CP026538.1	2671848	2682604	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.1116	96	0.204952
S	AP010904.1	CIRCULAR	2864268	2893669	5248049	CP026538.1	2682665	2712078	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.3791	96	0.560246
S	AP010904.1	CIRCULAR	2893670	2893774	5248049	WVUD01000006.1	27572	27676	GCA_009856865.1	Solidesulfovibrio aerotolerans	98.0952	96	0.00200074
S	AP010904.1	CIRCULAR	2893775	2896137	5248049	CP026538.1	2712188	2714546	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.9937	96	0.0450263
T	AP010904.1	CIRCULAR	2896487	2896746	5248049	JAKZKX010000002.1	201611	201870	GCA_022808715.1	Fundidesulfovibrio agrisoli	68.6567	96	0.00495422
S	AP010904.1	CIRCULAR	2896747	2897898	5248049	AECZ01000005.1	145116	146267	GCA_000179555.1	Solidesulfovibrio fructosivorans	79.9656	96	0.021951
T	AP010904.1	CIRCULAR	2897899	2898078	5248049	JAKZKX010000002.1	203023	203202	GCA_022808715.1	Fundidesulfovibrio agrisoli	80	96	0.00342985
S	AP010904.1	CIRCULAR	2898662	2906142	5248049	CP026538.1	2714675	2722158	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.8792	96	0.142548
S	AP010904.1	CIRCULAR	2907649	2917165	5248049	CP026538.1	2722161	2731672	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.1166	96	0.181344
S	AP010904.1	CIRCULAR	2917175	2934395	5248049	CP026538.1	2731858	2749086	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.5914	96	0.328141
S	AP010904.1	CIRCULAR	2934519	2943861	5248049	CP026538.1	2749169	2758546	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.017	96	0.178028
S	AP010904.1	CIRCULAR	2944015	2947804	5248049	CP026538.1	2758552	2762336	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.8028	96	0.0722173
S	AP010904.1	CIRCULAR	2948042	2963408	5248049	CP026538.1	2762571	2777963	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.0965	96	0.292814
S	AP010904.1	CIRCULAR	2963671	2966642	5248049	CP026538.1	2778098	2781075	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.8976	96	0.0566306
S	AP010904.1	CIRCULAR	2966705	2973144	5248049	CP026538.1	2781157	2787585	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.6098	96	0.122712
S	AP010904.1	CIRCULAR	2973379	2997403	5248049	CP026538.1	2789356	2813354	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9346	96	0.457789
S	AP010904.1	CIRCULAR	2997456	3011463	5248049	CP026538.1	2814262	2828280	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.0413	96	0.266918
S	AP010904.1	CIRCULAR	3011990	3029089	5248049	CP026538.1	2828282	2845392	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.393	96	0.325835
S	AP010904.1	CIRCULAR	3029146	3033200	5248049	CP026538.1	2845666	2849718	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.0808	96	0.0772668
S	AP010904.1	CIRCULAR	3034288	3037569	5248049	CP026538.1	2849794	2853075	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.8757	96	0.0625375
T	AP010904.1	CIRCULAR	3046319	3047420	5248049	AUBQ01000033.1	203	1307	GCA_000429325.1	Fundidesulfovibrio putealis	74.5487	96	0.0209983
S	AP010904.1	CIRCULAR	3047833	3049171	5248049	WVUD01000115.1	107	1445	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.8526	96	0.0255142
S	AP010904.1	CIRCULAR	3055296	3055437	5248049	CP026539.1	62217	62358	GCA_004135975.1	Solidesulfovibrio carbinolicus	97.1831	96	0.00270577
S	AP010904.1	CIRCULAR	3055724	3059873	5248049	WVUD01000024.1	25866	30015	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.9514	96	0.079077
S	AP010904.1	CIRCULAR	3075047	3081702	5248049	CP026538.1	2854939	2861612	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.7118	96	0.126828
S	AP010904.1	CIRCULAR	3081773	3090175	5248049	CP026538.1	2861613	2870031	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.6661	96	0.160117
S	AP010904.1	CIRCULAR	3090564	3092915	5248049	CP026538.1	2872651	2875001	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.7165	96	0.0448167
S	AP010904.1	CIRCULAR	3092916	3093304	5248049	CP026538.1	2875106	2875494	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.7165	96	0.00741228
S	AP010904.1	CIRCULAR	3094783	3099866	5248049	CP026538.1	2875561	2880645	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.6959	96	0.0968741
S	AP010904.1	CIRCULAR	3102604	3105766	5248049	JNJA01000001.1	670992	674151	GCA_000702665.1	Solidesulfovibrio alcoholivorans	82.6591	96	0.06027
S	AP010904.1	CIRCULAR	3107357	3109484	5248049	JNJA01000001.1	667208	669335	GCA_000702665.1	Solidesulfovibrio alcoholivorans	74.8737	96	0.0405484
S	AP010904.1	CIRCULAR	3110354	3133018	5248049	CP026538.1	2880929	2903605	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6108	96	0.431875
S	AP010904.1	CIRCULAR	3133046	3140713	5248049	CP026538.1	2903700	2911370	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.5744	96	0.146111
S	AP010904.1	CIRCULAR	3140768	3196793	5248049	CP026538.1	2911530	2967585	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.3005	96	1.06756
S	AP010904.1	CIRCULAR	3197178	3199046	5248049	JNJA01000005.1	246182	248053	GCA_000702665.1	Solidesulfovibrio alcoholivorans	83.847	96	0.0356132
S	AP010904.1	CIRCULAR	3199185	3200728	5248049	JNJA01000005.1	244460	246003	GCA_000702665.1	Solidesulfovibrio alcoholivorans	82.9596	96	0.0294205
S	AP010904.1	CIRCULAR	3200729	3207754	5248049	CP026538.1	2967625	2974648	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.1846	96	0.133878
S	AP010904.1	CIRCULAR	3217563	3225165	5248049	CP026538.1	2974718	2982310	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.1617	96	0.144873
S	AP010904.1	CIRCULAR	3226174	3247379	5248049	CP026538.1	2982311	3003494	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.2302	96	0.404074
S	AP010904.1	CIRCULAR	3247512	3262190	5248049	CP026538.1	3003514	3018202	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.8757	96	0.279704
S	AP010904.1	CIRCULAR	3262263	3272983	5248049	CP026538.1	3018238	3028994	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.0054	96	0.204285
S	AP010904.1	CIRCULAR	3272984	3273126	5248049	CM001368.1	1158346	1158491	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	80.2721	96	0.00272482
S	AP010904.1	CIRCULAR	3278085	3278658	5248049	WVUD01000036.1	3997	4571	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.1211	96	0.0109374
S	AP010904.1	CIRCULAR	3278799	3279039	5248049	AECZ01000015.1	42161	42402	GCA_000179555.1	Solidesulfovibrio fructosivorans	90.4959	96	0.00459218
S	AP010904.1	CIRCULAR	3280906	3281293	5248049	JNJA01000030.1	1344	1732	GCA_000702665.1	Solidesulfovibrio alcoholivorans	89.0306	96	0.00739322
S	AP010904.1	CIRCULAR	3299069	3299333	5248049	CP026539.1	8836	9091	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.4717	96	0.0050495
S	AP010904.1	CIRCULAR	3312404	3315142	5248049	JNJA01000010.1	126155	128893	GCA_000702665.1	Solidesulfovibrio alcoholivorans	87.7142	96	0.0521908
T	AP010904.1	CIRCULAR	3315143	3318177	5248049	CP045508.1	151364	154401	GCA_013376475.1	Desulfolutivibrio sulfoxidireducens	91.6174	96	0.057831
S	AP010904.1	CIRCULAR	3320864	3322184	5248049	CP026538.1	1642700	1644025	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6948	96	0.0251713
S	AP010904.1	CIRCULAR	3322185	3341623	5248049	CP026538.1	1601000	1620426	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6948	96	0.370404
S	AP010904.1	CIRCULAR	3341778	3342154	5248049	CP026538.1	1600623	1600999	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.8992	96	0.00718362
S	AP010904.1	CIRCULAR	3343512	3344556	5248049	CP026538.1	1599312	1600356	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.1722	96	0.0199122
S	AP010904.1	CIRCULAR	3345596	3346609	5248049	JNJA01000004.1	124170	125183	GCA_000702665.1	Solidesulfovibrio alcoholivorans	79.3171	96	0.0193215
S	AP010904.1	CIRCULAR	3347068	3360246	5248049	CP026538.1	1585889	1599042	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.7676	96	0.251122
S	AP010904.1	CIRCULAR	3360475	3364156	5248049	WVUD01000023.1	20830	24523	GCA_009856865.1	Solidesulfovibrio aerotolerans	85.2132	96	0.0701594
T	AP010904.1	CIRCULAR	3364280	3364953	5248049	AUBQ01000013.1	109330	110003	GCA_000429325.1	Fundidesulfovibrio putealis	80.9453	96	0.0128429
S	AP010904.1	CIRCULAR	3365282	3366137	5248049	CP026538.1	1584882	1585743	GCA_004135975.1	Solidesulfovibrio carbinolicus	89.6991	96	0.0163108
S	AP010904.1	CIRCULAR	3366239	3368425	5248049	CP026538.1	1582695	1584881	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.5011	96	0.0416726
S	AP010904.1	CIRCULAR	3368507	3369110	5248049	CP026538.1	1582091	1582694	GCA_004135975.1	Solidesulfovibrio carbinolicus	88.0795	96	0.011509
S	AP010904.1	CIRCULAR	3369134	3373956	5248049	CP026538.1	1577137	1581963	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.1804	96	0.0919008
S	AP010904.1	CIRCULAR	3374074	3379083	5248049	CP026538.1	3835928	3840939	GCA_004135975.1	Solidesulfovibrio carbinolicus	89.1547	96	0.095464
S	AP010904.1	CIRCULAR	3380708	3380845	5248049	AECZ01000015.1	111309	111446	GCA_000179555.1	Solidesulfovibrio fructosivorans	89.9281	96	0.00262955
S	AP010904.1	CIRCULAR	3380846	3381351	5248049	CP026539.1	38384	38889	GCA_004135975.1	Solidesulfovibrio carbinolicus	86.166	96	0.00964168
S	AP010904.1	CIRCULAR	3384858	3385622	5248049	JNJA01000007.1	46607	47376	GCA_000702665.1	Solidesulfovibrio alcoholivorans	82.0262	96	0.0145768
S	AP010904.1	CIRCULAR	3385623	3388715	5248049	JNJA01000007.1	55516	58606	GCA_000702665.1	Solidesulfovibrio alcoholivorans	82.0262	96	0.0589362
S	AP010904.1	CIRCULAR	3388874	3390217	5248049	WVUD01000047.1	18528	19871	GCA_009856865.1	Solidesulfovibrio aerotolerans	82.0059	96	0.0256095
S	AP010904.1	CIRCULAR	3393334	3393781	5248049	CP026538.1	3578624	3579070	GCA_004135975.1	Solidesulfovibrio carbinolicus	89.1111	96	0.00853651
S	AP010904.1	CIRCULAR	3398003	3398139	5248049	AECZ01000010.1	123950	124087	GCA_000179555.1	Solidesulfovibrio fructosivorans	94.2029	96	0.00261049
S	AP010904.1	CIRCULAR	3411987	3412811	5248049	CP026538.1	1940074	1940863	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.4251	96	0.0157201
S	AP010904.1	CIRCULAR	3414693	3414837	5248049	JNJA01000013.1	3984	4129	GCA_000702665.1	Solidesulfovibrio alcoholivorans	85.6164	96	0.00276293
S	AP010904.1	CIRCULAR	3430166	3430367	5248049	JNJA01000010.1	135178	135378	GCA_000702665.1	Solidesulfovibrio alcoholivorans	91.133	96	0.00384905
S	AP010904.1	CIRCULAR	3436282	3436405	5248049	CM001368.1	2235418	2235541	GCA_000177215.2	Solidesulfovibrio carbinoliphilus	83.2	96	0.00236278
S	AP010904.1	CIRCULAR	3451485	3464713	5248049	CP026538.1	1563824	1577051	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.5472	96	0.252075
S	AP010904.1	CIRCULAR	3464757	3479270	5248049	CP026538.1	1549185	1563699	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.5341	96	0.27656
S	AP010904.1	CIRCULAR	3479271	3480092	5248049	CP026538.1	1548258	1549079	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.5341	96	0.015663
S	AP010904.1	CIRCULAR	3480096	3481562	5248049	CP026538.1	1546687	1548152	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.7055	96	0.0279532
S	AP010904.1	CIRCULAR	3481566	3483145	5248049	CP026538.1	1545008	1546574	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.8354	96	0.0301064
S	AP010904.1	CIRCULAR	3486229	3489192	5248049	CP026538.1	1542020	1544972	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.179	96	0.0564781
S	AP010904.1	CIRCULAR	3489336	3494754	5248049	CP026538.1	1536587	1542011	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.2778	96	0.103257
S	AP010904.1	CIRCULAR	3494881	3496204	5248049	CP026538.1	1535137	1536450	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.1321	96	0.0252284
S	AP010904.1	CIRCULAR	3498206	3503831	5248049	CP026538.1	1529314	1534956	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4011	96	0.107202
S	AP010904.1	CIRCULAR	3504593	3509027	5248049	CP026538.1	1524808	1529249	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.847	96	0.0845076
S	AP010904.1	CIRCULAR	3509122	3524162	5248049	CP026538.1	1506846	1521836	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.5147	96	0.286602
S	AP010904.1	CIRCULAR	3525480	3566028	5248049	CP026538.1	1466016	1506517	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.4403	96	0.772649
S	AP010904.1	CIRCULAR	3566178	3585200	5248049	CP026538.1	1446875	1465908	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.9488	96	0.362478
S	AP010904.1	CIRCULAR	3585237	3586025	5248049	CP026538.1	1445260	1446049	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4374	96	0.0150342
S	AP010904.1	CIRCULAR	3586168	3591831	5248049	CP026538.1	1438829	1444496	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.6437	96	0.107926
S	AP010904.1	CIRCULAR	3591869	3592490	5248049	CP026538.1	1438067	1438688	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.2476	96	0.011852
S	AP010904.1	CIRCULAR	3594404	3604579	5248049	CP026538.1	1427920	1438066	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.7834	96	0.193901
S	AP010904.1	CIRCULAR	3604666	3605280	5248049	CP026538.1	1427276	1427890	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.1707	96	0.0117186
S	AP010904.1	CIRCULAR	3605793	3606436	5248049	CP026538.1	1426588	1427232	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.5581	96	0.0122712
S	AP010904.1	CIRCULAR	3612306	3612423	5248049	CP026538.1	1265709	1265826	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.2773	96	0.00224845
S	AP010904.1	CIRCULAR	3645247	3645347	5248049	CP026538.1	1265608	1265708	GCA_004135975.1	Solidesulfovibrio carbinolicus	81.5534	96	0.00192452
S	AP010904.1	CIRCULAR	3648298	3650663	5248049	WVUD01000024.1	10447	12814	GCA_009856865.1	Solidesulfovibrio aerotolerans	75.7726	96	0.0450834
S	AP010904.1	CIRCULAR	3662378	3664127	5248049	JNJA01000032.1	16625	18383	GCA_000702665.1	Solidesulfovibrio alcoholivorans	88.996	96	0.0333457
S	AP010904.1	CIRCULAR	3664828	3666051	5248049	JNJA01000032.1	14589	15812	GCA_000702665.1	Solidesulfovibrio alcoholivorans	93.219	96	0.023323
S	AP010904.1	CIRCULAR	3671907	3672177	5248049	WVUD01000024.1	21283	21553	GCA_009856865.1	Solidesulfovibrio aerotolerans	80.2784	96	0.00516382
S	AP010904.1	CIRCULAR	3672178	3672331	5248049	WVUD01000024.1	30025	30178	GCA_009856865.1	Solidesulfovibrio aerotolerans	80.2784	96	0.00293442
S	AP010904.1	CIRCULAR	3678753	3679039	5248049	JNJA01000032.1	2813	3097	GCA_000702665.1	Solidesulfovibrio alcoholivorans	81.9444	96	0.0054687
S	AP010904.1	CIRCULAR	3679040	3685800	5248049	CP026538.1	1256925	1263686	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9125	96	0.128829
S	AP010904.1	CIRCULAR	3686026	3689696	5248049	CP026538.1	1252975	1256644	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.3003	96	0.0699498
S	AP010904.1	CIRCULAR	3690271	3710233	5248049	CP026538.1	1232653	1252649	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.3502	96	0.380389
S	AP010904.1	CIRCULAR	3710234	3720470	5248049	CP026538.1	1222287	1232546	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.3502	96	0.195063
S	AP010904.1	CIRCULAR	3720566	3724475	5248049	CP026538.1	1218279	1222188	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.2214	96	0.0745039
S	AP010904.1	CIRCULAR	3725726	3747110	5248049	CP026538.1	1196811	1218177	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.4605	96	0.407485
S	AP010904.1	CIRCULAR	3747186	3751348	5248049	CP026538.1	1192463	1196630	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6913	96	0.0793247
S	AP010904.1	CIRCULAR	3751349	3763905	5248049	CP026538.1	1179920	1192395	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6913	96	0.23927
S	AP010904.1	CIRCULAR	3764511	3768157	5248049	CP026538.1	1175522	1179172	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.5524	96	0.0694925
S	AP010904.1	CIRCULAR	3768264	3769262	5248049	CP026538.1	1174524	1175521	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.2203	96	0.0190356
S	AP010904.1	CIRCULAR	3769263	3770421	5248049	WVUD01000015.1	74109	75270	GCA_009856865.1	Solidesulfovibrio aerotolerans	86.1803	96	0.0220844
S	AP010904.1	CIRCULAR	3770422	3777051	5248049	CP026538.1	1167873	1174523	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.7216	96	0.126333
S	AP010904.1	CIRCULAR	3777161	3795116	5248049	CP026538.1	1149933	1167864	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.2787	96	0.342146
S	AP010904.1	CIRCULAR	3795228	3812021	5248049	CP026538.1	1133114	1149922	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.6452	96	0.320005
S	AP010904.1	CIRCULAR	3812109	3820639	5248049	CP026538.1	1124589	1133113	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.0345	96	0.162556
S	AP010904.1	CIRCULAR	3820775	3830272	5248049	CP026538.1	1115064	1124588	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9318	96	0.180982
S	AP010904.1	CIRCULAR	3830457	3836076	5248049	CP026538.1	1109473	1115062	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.3714	96	0.107087
S	AP010904.1	CIRCULAR	3836410	3841699	5248049	CP026538.1	1103301	1108581	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.1711	96	0.100799
S	AP010904.1	CIRCULAR	3841968	3854470	5248049	CP026538.1	1089338	1101815	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.4044	96	0.238241
S	AP010904.1	CIRCULAR	3855551	3869091	5248049	CP026538.1	1075392	1088932	GCA_004135975.1	Solidesulfovibrio carbinolicus	96.8995	96	0.25802
S	AP010904.1	CIRCULAR	3870249	3878525	5248049	CP026538.1	1067064	1075343	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.6436	96	0.157716
S	AP010904.1	CIRCULAR	3878554	3879519	5248049	CP026538.1	1066001	1066966	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9959	96	0.0184068
S	AP010904.1	CIRCULAR	3879522	3882352	5248049	CP026538.1	1063061	1065896	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.0809	96	0.0539439
S	AP010904.1	CIRCULAR	3899877	3907997	5248049	CP026538.1	1054982	1063060	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.0737	96	0.154743
S	AP010904.1	CIRCULAR	3908412	3913077	5248049	CP026538.1	1050290	1054953	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.03	96	0.0889092
S	AP010904.1	CIRCULAR	3913150	3914365	5248049	CP026538.1	1049074	1050289	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.3752	96	0.0231705
S	AP010904.1	CIRCULAR	3914381	3920543	5248049	CP026538.1	1042832	1049012	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.5011	96	0.117434
S	AP010904.1	CIRCULAR	3920655	3923881	5248049	CP026538.1	1039599	1042831	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.6387	96	0.0614895
S	AP010904.1	CIRCULAR	3924032	3941523	5248049	CP026538.1	1022124	1039584	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.2114	96	0.333305
S	AP010904.1	CIRCULAR	3942923	3957171	5248049	CP026538.1	1006653	1020867	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.3971	96	0.27151
S	AP010904.1	CIRCULAR	3957172	3960176	5248049	CP026538.1	1003602	1006600	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.3971	96	0.0572594
S	AP010904.1	CIRCULAR	3960177	3969539	5248049	CP026538.1	3446758	3456104	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.3971	96	0.178409
S	AP010904.1	CIRCULAR	3969793	3978915	5248049	CP026538.1	3456567	3465665	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.0416	96	0.173836
S	AP010904.1	CIRCULAR	3979032	3980759	5248049	CP026538.1	3465666	3467395	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.8007	96	0.0329265
S	AP010904.1	CIRCULAR	3981689	3982393	5248049	CP026538.1	3468639	3469342	GCA_004135975.1	Solidesulfovibrio carbinolicus	98.5816	96	0.0134336
S	AP010904.1	CIRCULAR	3982521	3987056	5248049	CP026538.1	3469367	3473868	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.036	96	0.0864321
S	AP010904.1	CIRCULAR	3987323	3992464	5248049	CP026538.1	3473990	3479132	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.7273	96	0.0979793
S	AP010904.1	CIRCULAR	3992642	3993430	5248049	CP026538.1	3479133	3479925	GCA_004135975.1	Solidesulfovibrio carbinolicus	97.3518	96	0.0150342
S	AP010904.1	CIRCULAR	3995524	4003859	5248049	CP026538.1	3480116	3488458	GCA_004135975.1	Solidesulfovibrio carbinolicus	92.8973	96	0.15884
S	AP010904.1	CIRCULAR	4004130	4006457	5248049	CP026538.1	3498315	3500642	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.9511	96	0.0443593
S	AP010904.1	CIRCULAR	4006463	4015771	5248049	CP026538.1	3488545	3497847	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.8803	96	0.17738
S	AP010904.1	CIRCULAR	4015873	4022569	5248049	CP026538.1	3500740	3507438	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.4122	96	0.127609
S	AP010904.1	CIRCULAR	4022680	4027439	5248049	CP026538.1	3507852	3512556	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.7665	96	0.0907004
S	AP010904.1	CIRCULAR	4027440	4038949	5248049	CP026538.1	3512628	3524087	GCA_004135975.1	Solidesulfovibrio carbinolicus	93.7665	96	0.21932
S	AP010904.1	CIRCULAR	4039163	4049671	5248049	CP026538.1	927292	937817	GCA_004135975.1	Solidesulfovibrio carbinolicus	91.5814	96	0.200246
S	AP010904.1	CIRCULAR	4049725	4057252	5248049	CP026538.1	919601	927124	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.8738	96	0.143444
S	AP010904.1	CIRCULAR	4057368	4062121	5248049	CP026538.1	914835	919588	GCA_004135975.1	Solidesulfovibrio carbinolicus	94.7799	96	0.090586
S	AP010904.1	CIRCULAR	4062127	4062651	5248049	CP026538.1	912282	912806	GCA_004135975.1	Solidesulfovibrio carbinolicus	97.9087	96	0.0100037
S	AP010904.1	CIRCULAR	4063835	4075213	5248049	CP026538.1	900857	912245	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.2569	96	0.216823
S	AP010904.1	CIRCULAR	4077193	4078587	5248049	CP026538.1	899313	900683	GCA_004135975.1	Solidesulfovibrio carbinolicus	90.0071	96	0.0265813
S	AP010904.1	CIRCULAR	4078785	4080069	5248049	CP026538.1	898002	899288	GCA_004135975.1	Solidesulfovibrio carbinolicus	95.1049	96	0.0244853
S	AP010904.1	CIRCULAR	4081422	4087343	5248049	JNJA01000006.1	233173	239107	GCA_000702665.1	Solidesulfovibrio alcoholivorans	90.9961	96	0.112842
S	AP010904.1	CIRCULAR	4104423	4105439	5248049	JNJA01000006.1	248616	249631	GCA_000702665.1	Solidesulfovibrio alcoholivorans	89.3242	96	0.0193786
