# ANI ranges report for assembly: GCA_000009825.1
# Submitted organism: Shouchella clausii KSM-K16 (taxid = 66692, rank = no rank, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Shouchella)
# Submitted Organism Has Type Assembly: Yes
# Best match: Shouchella clausii (taxid = 79880, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Shouchella)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	AP006627.1	CIRCULAR	3788039	3788240	4303871	JAODPB010000001.1	528609	528809	GCA_025770735.1	Shouchella tritolerans	88.1773	96	0.00469345
-	AP006627.1	CIRCULAR	3788270	3788419	4303871	CP140150.1	3922826	3922976	GCA_034479305.1	Shouchella clausii	94.4904	95.5	0.00348523
-	AP006627.1	CIRCULAR	3788420	3788629	4303871	CP140150.1	3899182	3899393	GCA_034479305.1	Shouchella clausii	94.4904	95.5	0.00487933
S	AP006627.1	CIRCULAR	3788630	3788750	4303871	JAODPB010000001.1	527174	527302	GCA_025770735.1	Shouchella tritolerans	90.6977	96	0.00281142
-	AP006627.1	CIRCULAR	3788751	3788956	4303871	CP140150.1	3923212	3923418	GCA_034479305.1	Shouchella clausii	96.6184	95.5	0.00478639
S	AP006627.1	CIRCULAR	3788957	3789721	4303871	JAODPB010000001.1	526194	526968	GCA_025770735.1	Shouchella tritolerans	94.7233	96	0.0177747
-	AP006627.1	CIRCULAR	3791237	3791616	4303871	CP140150.1	3925759	3926139	GCA_034479305.1	Shouchella clausii	96.5969	95.5	0.00882926
S	AP006627.1	CIRCULAR	3791617	3796200	4303871	JAODPB010000001.1	521182	525766	GCA_025770735.1	Shouchella tritolerans	92.4315	96	0.106509
-	AP006627.1	CIRCULAR	3796201	3802138	4303871	CP140150.1	3926221	3932157	GCA_034479305.1	Shouchella clausii	95.2803	95.5	0.137969
-	AP006627.1	CIRCULAR	3802139	3807171	4303871	CP140150.1	3932226	3937329	GCA_034479305.1	Shouchella clausii	95.2803	95.5	0.116941
-	AP006627.1	CIRCULAR	3807219	3821291	4303871	CP140150.1	3938184	3952302	GCA_034479305.1	Shouchella clausii	96.6989	95.5	0.326985
-	AP006627.1	CIRCULAR	3821329	3821527	4303871	CP140150.1	3952476	3952674	GCA_034479305.1	Shouchella clausii	91.9598	95.5	0.00462374
-	AP006627.1	CIRCULAR	3821551	3827454	4303871	CP140150.1	3954520	3960423	GCA_034479305.1	Shouchella clausii	96.7518	95.5	0.137179
-	AP006627.1	CIRCULAR	3828349	3829489	4303871	CP140150.1	3960925	3962058	GCA_034479305.1	Shouchella clausii	96.7601	95.5	0.026511
S	AP006627.1	CIRCULAR	3829490	3829694	4303871	JAODPB010000001.1	495030	495274	GCA_025770735.1	Shouchella tritolerans	78.3133	96	0.00476315
-	AP006627.1	CIRCULAR	3829695	3832209	4303871	CP140150.1	3962132	3964651	GCA_034479305.1	Shouchella clausii	93.7758	95.5	0.0584358
-	AP006627.1	CIRCULAR	3832210	3832816	4303871	CP140150.1	3967220	3967839	GCA_034479305.1	Shouchella clausii	93.7758	95.5	0.0141036
S	AP006627.1	CIRCULAR	3832817	3833013	4303871	JAODPB010000001.1	490724	490931	GCA_025770735.1	Shouchella tritolerans	88.5167	96	0.00457727
-	AP006627.1	CIRCULAR	3833014	3833817	4303871	CP140150.1	3966113	3966916	GCA_034479305.1	Shouchella clausii	94.0096	95.5	0.0186809
-	AP006627.1	CIRCULAR	3833818	3834261	4303871	CP140150.1	3965320	3965765	GCA_034479305.1	Shouchella clausii	94.0096	95.5	0.0103163
S	AP006627.1	CIRCULAR	3834747	3835966	4303871	JAODPB010000001.1	486551	487770	GCA_025770735.1	Shouchella tritolerans	96.9672	96	0.0283466
-	AP006627.1	CIRCULAR	3835967	3837433	4303871	CP140150.1	3969158	3970624	GCA_034479305.1	Shouchella clausii	96.8643	95.5	0.0340856
S	AP006627.1	CIRCULAR	3837434	3837693	4303871	JAODPB010000001.1	484803	485083	GCA_025770735.1	Shouchella tritolerans	83.9858	96	0.00604107
-	AP006627.1	CIRCULAR	3837694	3839116	4303871	CP140150.1	3972265	3973713	GCA_034479305.1	Shouchella clausii	87.6712	95.5	0.0330633
S	AP006627.1	CIRCULAR	3839117	3839987	4303871	JAODPB010000001.1	482494	483369	GCA_025770735.1	Shouchella tritolerans	93.2725	96	0.0202376
-	AP006627.1	CIRCULAR	3840088	3842205	4303871	CP140150.1	3979002	3981116	GCA_034479305.1	Shouchella clausii	92.2316	95.5	0.0492115
S	AP006627.1	CIRCULAR	3851755	3852430	4303871	JAODPB010000001.1	469488	470163	GCA_025770735.1	Shouchella tritolerans	93.4911	96	0.0157068
-	AP006627.1	CIRCULAR	3852431	3854976	4303871	CP140150.1	3991577	3994130	GCA_034479305.1	Shouchella clausii	97.182	95.5	0.059156
-	AP006627.1	CIRCULAR	3855018	3855563	4303871	CP140150.1	3994667	3995211	GCA_034479305.1	Shouchella clausii	92.1533	95.5	0.0126863
S	AP006627.1	CIRCULAR	3855639	3855994	4303871	JAODPB010000001.1	466562	466918	GCA_025770735.1	Shouchella tritolerans	90.7563	96	0.00827162
-	AP006627.1	CIRCULAR	3855995	3863455	4303871	CP140150.1	3995212	4002668	GCA_034479305.1	Shouchella clausii	93.2497	95.5	0.173356
-	AP006627.1	CIRCULAR	3863488	3866816	4303871	CP140150.1	4007341	4010690	GCA_034479305.1	Shouchella clausii	94.3649	95.5	0.077349
-	AP006627.1	CIRCULAR	3866872	3870550	4303871	CP140150.1	4010754	4014432	GCA_034479305.1	Shouchella clausii	93.5939	95.5	0.0854812
-	AP006627.1	CIRCULAR	3870772	3874266	4303871	CP140150.1	4014607	4018101	GCA_034479305.1	Shouchella clausii	97.6252	95.5	0.081206
-	AP006627.1	CIRCULAR	3878166	3886919	4303871	CP140150.1	4022904	4031662	GCA_034479305.1	Shouchella clausii	96.9866	95.5	0.203398
-	AP006627.1	CIRCULAR	3886920	3887102	4303871	CP140150.1	2845845	2846023	GCA_034479305.1	Shouchella clausii	96.9866	95.5	0.00425199
-	AP006627.1	CIRCULAR	3887201	3917304	4303871	CP140150.1	4031720	4061804	GCA_034479305.1	Shouchella clausii	96.2291	95.5	0.699463
-	AP006627.1	CIRCULAR	3921630	3929060	4303871	CP140150.1	4063376	4070815	GCA_034479305.1	Shouchella clausii	96.4985	95.5	0.172659
-	AP006627.1	CIRCULAR	3929739	3931795	4303871	CP140150.1	4072788	4074845	GCA_034479305.1	Shouchella clausii	95.6268	95.5	0.0477942
-	AP006627.1	CIRCULAR	3931817	3941027	4303871	CP140150.1	4074903	4084162	GCA_034479305.1	Shouchella clausii	94.4798	95.5	0.214017
-	AP006627.1	CIRCULAR	3941300	3942107	4303871	CP140150.1	4086995	4087786	GCA_034479305.1	Shouchella clausii	95.1744	95.5	0.0187738
-	AP006627.1	CIRCULAR	3942108	3950003	4303871	CP140150.1	4095518	4103448	GCA_034479305.1	Shouchella clausii	95.1744	95.5	0.183463
S	AP006627.1	CIRCULAR	3950004	3951054	4303871	JAODPB010000001.1	356960	358009	GCA_025770735.1	Shouchella tritolerans	95.6232	96	0.0244199
-	AP006627.1	CIRCULAR	3962673	3964678	4303871	CP140150.1	1284265	1286275	GCA_034479305.1	Shouchella clausii	94.2403	95.5	0.0466092
-	AP006627.1	CIRCULAR	3967391	3967705	4303871	CP140150.1	3349715	3350029	GCA_034479305.1	Shouchella clausii	93.7899	95.5	0.00731899
-	AP006627.1	CIRCULAR	3967706	3974721	4303871	CP140150.1	4105087	4112119	GCA_034479305.1	Shouchella clausii	93.7899	95.5	0.163016
-	AP006627.1	CIRCULAR	3974725	3974902	4303871	CP140150.1	1507570	1507747	GCA_034479305.1	Shouchella clausii	95.0976	95.5	0.00413581
-	AP006627.1	CIRCULAR	3974903	3979107	4303871	CP140150.1	4112124	4116345	GCA_034479305.1	Shouchella clausii	95.0976	95.5	0.0977027
-	AP006627.1	CIRCULAR	3979173	3980566	4303871	CP140150.1	4119151	4120547	GCA_034479305.1	Shouchella clausii	87.3427	95.5	0.0323894
-	AP006627.1	CIRCULAR	3981115	3989370	4303871	CP140150.1	4122212	4130470	GCA_034479305.1	Shouchella clausii	96.2608	95.5	0.191827
-	AP006627.1	CIRCULAR	3989371	4004763	4303871	CP140150.1	4130936	4146347	GCA_034479305.1	Shouchella clausii	96.2608	95.5	0.357655
-	AP006627.1	CIRCULAR	4004764	4033022	4303871	CP140150.1	4146524	4174777	GCA_034479305.1	Shouchella clausii	96.2608	95.5	0.656595
-	AP006627.1	CIRCULAR	4033030	4033130	4303871	CP140150.1	1313266	1313367	GCA_034479305.1	Shouchella clausii	95.8472	95.5	0.00234672
-	AP006627.1	CIRCULAR	4033131	4064550	4303871	CP140150.1	4174815	4206339	GCA_034479305.1	Shouchella clausii	95.8472	95.5	0.73004
-	AP006627.1	CIRCULAR	4064624	4097464	4303871	CP140150.1	4207176	4240054	GCA_034479305.1	Shouchella clausii	96.0952	95.5	0.763057
-	AP006627.1	CIRCULAR	4097483	4108252	4303871	CP140150.1	4240221	4250995	GCA_034479305.1	Shouchella clausii	93.673	95.5	0.25024
-	AP006627.1	CIRCULAR	4109325	4119976	4303871	CP140150.1	4251098	4261754	GCA_034479305.1	Shouchella clausii	95.231	95.5	0.247498
-	AP006627.1	CIRCULAR	4120056	4136918	4303871	CP140150.1	4261756	4278616	GCA_034479305.1	Shouchella clausii	95.6182	95.5	0.39181
-	AP006627.1	CIRCULAR	4137706	4144776	4303871	CP140150.1	4282441	4289552	GCA_034479305.1	Shouchella clausii	93.3929	95.5	0.164294
-	AP006627.1	CIRCULAR	4145679	4146621	4303871	CP140150.1	3739987	3740927	GCA_034479305.1	Shouchella clausii	86.7294	95.5	0.0219105
-	AP006627.1	CIRCULAR	4146634	4148272	4303871	CP140150.1	3738336	3739973	GCA_034479305.1	Shouchella clausii	92.2488	95.5	0.038082
-	AP006627.1	CIRCULAR	4148273	4148706	4303871	CP140150.1	4291217	4291650	GCA_034479305.1	Shouchella clausii	92.2488	95.5	0.0100839
S	AP006627.1	CIRCULAR	4148707	4148931	4303871	JAODPB010000001.1	158126	158350	GCA_025770735.1	Shouchella tritolerans	92.9515	96	0.00522785
-	AP006627.1	CIRCULAR	4148932	4151484	4303871	CP140150.1	4291884	4294441	GCA_034479305.1	Shouchella clausii	95.0391	95.5	0.0593187
-	AP006627.1	CIRCULAR	4153637	4156274	4303871	CP140150.1	4294994	4297633	GCA_034479305.1	Shouchella clausii	92.5142	95.5	0.0612937
-	AP006627.1	CIRCULAR	4156385	4159971	4303871	CP140150.1	4297743	4301313	GCA_034479305.1	Shouchella clausii	91.1846	95.5	0.0833436
-	AP006627.1	CIRCULAR	4160060	4166446	4303871	CP140150.1	4306561	4312961	GCA_034479305.1	Shouchella clausii	94.787	95.5	0.148401
-	AP006627.1	CIRCULAR	4166515	4167969	4303871	CP140150.1	4312978	4314432	GCA_034479305.1	Shouchella clausii	92.9897	95.5	0.0338068
-	AP006627.1	CIRCULAR	4168535	4178996	4303871	CP140150.1	4316140	4326629	GCA_034479305.1	Shouchella clausii	92.716	95.5	0.243083
-	AP006627.1	CIRCULAR	4179174	4188416	4303871	CP140150.1	4326852	4336110	GCA_034479305.1	Shouchella clausii	94.8607	95.5	0.21476
-	AP006627.1	CIRCULAR	4188417	4194345	4303871	CP140150.1	4337519	4343457	GCA_034479305.1	Shouchella clausii	94.8607	95.5	0.13776
-	AP006627.1	CIRCULAR	4194427	4201486	4303871	CP140150.1	4343515	4350602	GCA_034479305.1	Shouchella clausii	94.2511	95.5	0.164038
S	AP006627.1	CIRCULAR	4201487	4201592	4303871	JAODPB010000001.1	103118	103228	GCA_025770735.1	Shouchella tritolerans	86.4865	96	0.0024629
-	AP006627.1	CIRCULAR	4201607	4228737	4303871	CP140150.1	4350603	4377724	GCA_034479305.1	Shouchella clausii	95.1749	95.5	0.630386
-	AP006627.1	CIRCULAR	4228779	4244699	4303871	CP140150.1	4377898	4393781	GCA_034479305.1	Shouchella clausii	95.46	95.5	0.369923
S	AP006627.1	CIRCULAR	4244700	4245167	4303871	JAODPB010000001.1	65540	66007	GCA_025770735.1	Shouchella tritolerans	92.7505	96	0.0108739
-	AP006627.1	CIRCULAR	4246628	4247173	4303871	CP140150.1	4393928	4394473	GCA_034479305.1	Shouchella clausii	96.337	95.5	0.0126863
-	AP006627.1	CIRCULAR	4254415	4261051	4303871	CP140150.1	4394987	4401624	GCA_034479305.1	Shouchella clausii	98.5839	95.5	0.15421
S	AP006627.1	CIRCULAR	4261151	4261355	4303871	JAODPB010000001.1	58083	58287	GCA_025770735.1	Shouchella tritolerans	95.1456	96	0.00476315
S	AP006627.1	CIRCULAR	4262927	4264069	4303871	JAODPB010000001.1	56835	57952	GCA_025770735.1	Shouchella tritolerans	87.2174	96	0.0265575
-	AP006627.1	CIRCULAR	4273458	4303871	4303871	CP140150.1	4414540	4444936	GCA_034479305.1	Shouchella clausii	96.8578	95.5	0.706666
